SNP,Chromosome,Position,WEIR_AND_COCKERHAM_FST
9_32170001,9,32170001,-0.050821
9_32175001,9,32175001,-0.050821
9_32180001,9,32180001,-0.050821
9_32185001,9,32185001,-0.050821
9_32190001,9,32190001,-0.050821
9_32195001,9,32195001,-0.050821
9_32200001,9,32200001,-0.050821
9_32205001,9,32205001,-0.050821
9_32210001,9,32210001,-0.050821
9_32215001,9,32215001,-0.0139485
9_32220001,9,32220001,0.0317745
9_32225001,9,32225001,0.101175
9_32230001,9,32230001,0.140197
9_32235001,9,32235001,0.0241221
9_32240001,9,32240001,0.126393
9_32245001,9,32245001,0.235707
9_32250001,9,32250001,0.151073
9_32255001,9,32255001,0.0531649
9_32260001,9,32260001,0.177893
9_32265001,9,32265001,-0.050821
9_32270001,9,32270001,-0.050821
9_32275001,9,32275001,0.365186
9_32280001,9,32280001,0.658522
9_32285001,9,32285001,-0.050821
9_32290001,9,32290001,0.100777
9_32295001,9,32295001,0.181058
9_32300001,9,32300001,0.165891
9_32305001,9,32305001,0.100514
9_32310001,9,32310001,0.187491
9_32315001,9,32315001,0.146839
9_32320001,9,32320001,0.186572
9_32325001,9,32325001,0.0668759
9_32330001,9,32330001,0.0172032
9_32335001,9,32335001,0.141899
9_32345001,9,32345001,-0.050821
9_32350001,9,32350001,-0.050821
9_32365001,9,32365001,0.00637894
9_32370001,9,32370001,-0.050821
9_32375001,9,32375001,-0.050821
9_32380001,9,32380001,-0.050821
9_32390001,9,32390001,-0.050821
9_32395001,9,32395001,-0.050821
9_32405001,9,32405001,-0.050821
9_32410001,9,32410001,-0.0416784
9_32415001,9,32415001,0.235707
9_32420001,9,32420001,0.176885
9_32425001,9,32425001,0.140197
9_32430001,9,32430001,0.235707
9_32435001,9,32435001,0.239299
9_32440001,9,32440001,0.235707
9_32445001,9,32445001,-0.050821
9_32450001,9,32450001,0.235707
9_32455001,9,32455001,0.164075
9_32460001,9,32460001,0.259016
9_32470001,9,32470001,-0.050821
9_32475001,9,32475001,-0.050821
9_32480001,9,32480001,-0.050821
9_32510001,9,32510001,0.0170915
9_32515001,9,32515001,-0.0611759
9_32520001,9,32520001,-0.0611759
9_32525001,9,32525001,-0.0611759
9_32530001,9,32530001,-0.0585872
9_32535001,9,32535001,-0.0611759
9_32540001,9,32540001,-0.0611759
9_32545001,9,32545001,-0.0577243
9_32550001,9,32550001,-0.0133185
9_32555001,9,32555001,0.19898
9_32560001,9,32560001,-0.027694
9_32565001,9,32565001,-0.050821
9_32575001,9,32575001,-0.050821
9_32580001,9,32580001,-0.050821
9_32585001,9,32585001,-0.00456714
9_32590001,9,32590001,0.0513231
9_32595001,9,32595001,0.154152
9_32600001,9,32600001,0.181058
9_32605001,9,32605001,0.181058
9_32610001,9,32610001,0.181058
9_32615001,9,32615001,0.134652
9_32620001,9,32620001,-0.00456714
9_32625001,9,32625001,-0.0185515
9_32630001,9,32630001,0.139658
9_32635001,9,32635001,0.0262402
9_32640001,9,32640001,0.0987603
9_32645001,9,32645001,0.34199
9_32650001,9,32650001,0.418914
9_32655001,9,32655001,0.552064
9_32660001,9,32660001,0.359741
9_32665001,9,32665001,0.141727
9_32670001,9,32670001,0.17936
9_32675001,9,32675001,0.17936
9_32680001,9,32680001,0.0699366
9_32685001,9,32685001,0.507629
9_32690001,9,32690001,0.127156
9_32695001,9,32695001,0.0861836
9_32700001,9,32700001,0.322064
9_32705001,9,32705001,0.197599
9_32710001,9,32710001,0.397049
9_32715001,9,32715001,0.256232
9_32720001,9,32720001,0.323777
9_32725001,9,32725001,0.116866
9_32730001,9,32730001,0.00494871
9_32735001,9,32735001,0.00116927
9_32740001,9,32740001,0.00494871
9_32745001,9,32745001,0.293299
9_32750001,9,32750001,0.103704
9_32755001,9,32755001,0.00494871
9_32760001,9,32760001,0.00494871
9_32765001,9,32765001,0.00494871
9_32770001,9,32770001,0.00494871
9_32775001,9,32775001,0.0930036
9_32780001,9,32780001,0.10986
9_32785001,9,32785001,-0.050821
9_32790001,9,32790001,-0.050821
9_32795001,9,32795001,-0.050821
9_32800001,9,32800001,-0.050821
9_32810001,9,32810001,-0.050821
9_32820001,9,32820001,-0.0325359
9_32825001,9,32825001,-0.050821
9_32830001,9,32830001,-0.050821
9_32845001,9,32845001,-0.050821
9_32850001,9,32850001,-0.0199851
9_32860001,9,32860001,-0.050821
9_32865001,9,32865001,-0.050821
9_32870001,9,32870001,-0.050821
9_32885001,9,32885001,0.183641
9_32890001,9,32890001,-0.050821
9_32895001,9,32895001,-0.050821
9_32900001,9,32900001,-0.050821
9_32905001,9,32905001,-0.0447259
9_32910001,9,32910001,-0.050821
9_32915001,9,32915001,-0.0238102
9_32920001,9,32920001,-0.0238102
9_32930001,9,32930001,-0.0305629
9_32935001,9,32935001,0.0554652
9_32940001,9,32940001,0.0579028
9_32950001,9,32950001,-0.050821
9_32955001,9,32955001,0.212144
9_32960001,9,32960001,0.0938731
9_32965001,9,32965001,-0.050821
9_32970001,9,32970001,-0.050821
9_32975001,9,32975001,0.113705
9_32980001,9,32980001,0.0386229
9_32985001,9,32985001,-0.050821
9_32990001,9,32990001,-0.050821
9_32995001,9,32995001,-0.050821
9_33005001,9,33005001,-0.050821
9_33010001,9,33010001,-0.050821
9_33015001,9,33015001,-0.050821
9_33020001,9,33020001,-0.050821
9_33025001,9,33025001,-0.050821
9_33030001,9,33030001,-0.050821
9_33040001,9,33040001,-0.050821
9_33045001,9,33045001,-0.050821
9_33050001,9,33050001,0.0938731
9_33055001,9,33055001,-0.050821
9_33065001,9,33065001,-0.0416784
9_33070001,9,33070001,-0.050821
9_33075001,9,33075001,-0.050821
9_33090001,9,33090001,-0.050821
9_33095001,9,33095001,-0.050821
9_33100001,9,33100001,0.282761
9_33105001,9,33105001,-0.050821
9_33110001,9,33110001,-0.018199
9_33115001,9,33115001,-0.00456714
9_33135001,9,33135001,0.00494871
9_33140001,9,33140001,0.479562
9_33145001,9,33145001,0.612158
9_33150001,9,33150001,0.130279
9_33155001,9,33155001,-0.050821
9_33160001,9,33160001,0.00494871
9_33165001,9,33165001,-0.0441181
9_33170001,9,33170001,-0.0374152
9_33175001,9,33175001,-0.050821
9_33180001,9,33180001,-0.050821
9_33185001,9,33185001,-0.050821
9_33190001,9,33190001,-0.050821
9_33200001,9,33200001,-0.050821
9_33205001,9,33205001,-0.050821
9_33210001,9,33210001,-0.050821
9_33215001,9,33215001,-0.050821
9_33220001,9,33220001,-0.050821
9_33230001,9,33230001,-0.050821
9_33235001,9,33235001,-0.050821
9_33240001,9,33240001,-0.050821
9_33245001,9,33245001,-0.050821
9_33250001,9,33250001,-0.050821
9_33255001,9,33255001,-0.050821
9_33260001,9,33260001,-0.050821
9_33265001,9,33265001,-0.050821
9_33270001,9,33270001,-0.050821
9_33275001,9,33275001,-0.050821
9_33280001,9,33280001,-0.050821
9_33290001,9,33290001,0.103765
9_33295001,9,33295001,0.0278969
9_33300001,9,33300001,0.0672558
9_33305001,9,33305001,0.123089
9_33310001,9,33310001,0.140007
9_33315001,9,33315001,0.123089
9_33320001,9,33320001,0.181058
9_33325001,9,33325001,0.00197394
9_33330001,9,33330001,0.140007
9_33335001,9,33335001,0.181058
9_33340001,9,33340001,0.181058
9_33350001,9,33350001,-0.050821
9_33355001,9,33355001,-0.050821
9_33365001,9,33365001,-0.050821
9_33380001,9,33380001,-0.050821
9_33385001,9,33385001,-0.050821
9_33390001,9,33390001,-0.050821
9_33395001,9,33395001,-0.050821
9_33410001,9,33410001,-0.050821
9_33415001,9,33415001,-0.050821
9_33420001,9,33420001,-0.050821
9_33425001,9,33425001,0.112156
9_33435001,9,33435001,0.282761
9_33440001,9,33440001,-0.050821
9_33445001,9,33445001,-0.050821
9_33455001,9,33455001,0.0651188
9_33460001,9,33460001,0.0988955
9_33465001,9,33465001,0.247779
9_33470001,9,33470001,0.308694
9_33475001,9,33475001,0.197353
9_33480001,9,33480001,0.230045
9_33485001,9,33485001,0.179288
9_33490001,9,33490001,0.179369
9_33495001,9,33495001,0.225252
9_33500001,9,33500001,0.115045
9_33505001,9,33505001,0.11238
9_33510001,9,33510001,0.0679352
9_33515001,9,33515001,0.0415134
9_33520001,9,33520001,0.0254456
9_33525001,9,33525001,0.0349789
9_33530001,9,33530001,0.0635788
9_33535001,9,33535001,0.0406989
9_33540001,9,33540001,0.0254456
9_33545001,9,33545001,0.070318
9_33550001,9,33550001,0.0635788
9_33555001,9,33555001,0.103057
9_33560001,9,33560001,0.0635788
9_33565001,9,33565001,0.151073
9_33570001,9,33570001,0.00637894
9_33575001,9,33575001,0.263729
9_33580001,9,33580001,-0.0347097
9_33585001,9,33585001,0.238567
9_33595001,9,33595001,-0.050821
9_33600001,9,33600001,-0.050821
9_33605001,9,33605001,-0.050821
9_33615001,9,33615001,0.0419308
9_33620001,9,33620001,-0.050821
9_33625001,9,33625001,-0.050821
9_33635001,9,33635001,-0.050821
9_33650001,9,33650001,-0.0416784
9_33665001,9,33665001,0.181058
9_33670001,9,33670001,0.181058
9_33675001,9,33675001,-0.050821
9_33690001,9,33690001,0.0458049
9_33695001,9,33695001,-0.050821
9_33700001,9,33700001,-0.050821
9_33705001,9,33705001,-0.050821
9_33710001,9,33710001,-0.050821
9_33715001,9,33715001,-0.050821
9_33720001,9,33720001,-0.050821
9_33725001,9,33725001,-0.050821
9_33730001,9,33730001,-0.050821
9_33735001,9,33735001,-0.050821
9_33740001,9,33740001,-0.050821
9_33745001,9,33745001,-0.050821
9_33755001,9,33755001,-0.050821
9_33760001,9,33760001,0.275133
9_33785001,9,33785001,-0.050821
9_33790001,9,33790001,-0.050821
9_33795001,9,33795001,-0.050821
9_33800001,9,33800001,-0.050821
9_33805001,9,33805001,0.238567
9_33815001,9,33815001,-0.050821
9_33820001,9,33820001,-0.050821
9_33825001,9,33825001,-0.050821
9_33830001,9,33830001,0.193645
9_33835001,9,33835001,0.43811
9_33840001,9,33840001,0.43811
9_33845001,9,33845001,0.0723048
9_33850001,9,33850001,0.181491
9_33855001,9,33855001,0.215358
9_33860001,9,33860001,-0.050821
9_33865001,9,33865001,0.13834
9_33870001,9,33870001,0.0651188
9_33875001,9,33875001,0.00541744
9_33880001,9,33880001,-0.0133287
9_33885001,9,33885001,0.282761
9_33890001,9,33890001,0.070233
9_33895001,9,33895001,-0.050821
9_33900001,9,33900001,-0.050821
9_33905001,9,33905001,-0.050821
9_33910001,9,33910001,-0.050821
9_33920001,9,33920001,-0.0258261
9_33925001,9,33925001,0.0241636
9_33930001,9,33930001,0.0241636
9_33935001,9,33935001,-0.000831272
9_33940001,9,33940001,-0.050821
9_33950001,9,33950001,-0.050821
9_33955001,9,33955001,-0.050821
9_33960001,9,33960001,0.0465312
9_33965001,9,33965001,0.177598
9_33970001,9,33970001,0.061529
9_33975001,9,33975001,-0.0304044
9_33980001,9,33980001,0.17583
9_33985001,9,33985001,0.123575
9_33990001,9,33990001,0.304108
9_33995001,9,33995001,-0.0229361
9_34000001,9,34000001,-0.00620522
9_34005001,9,34005001,-0.0323073
9_34010001,9,34010001,-0.050821
9_34015001,9,34015001,-0.050821
9_34020001,9,34020001,-0.050821
9_34025001,9,34025001,-0.050821
9_34030001,9,34030001,-0.050821
9_34035001,9,34035001,-0.050821
9_34040001,9,34040001,-0.050821
9_34045001,9,34045001,-0.050821
9_34050001,9,34050001,-0.050821
9_34055001,9,34055001,-0.050821
9_34060001,9,34060001,-0.050821
9_34065001,9,34065001,0.202126
9_34070001,9,34070001,0.24194
9_34075001,9,34075001,0.367701
9_34080001,9,34080001,0.367701
9_34085001,9,34085001,0.367701
9_34090001,9,34090001,0.367701
9_34095001,9,34095001,0.283996
9_34100001,9,34100001,0.367701
9_34105001,9,34105001,0.367701
9_34110001,9,34110001,0.367701
9_34160001,9,34160001,0.282761
9_34165001,9,34165001,0.11597
9_34170001,9,34170001,-0.050821
9_34175001,9,34175001,0.0241636
9_34180001,9,34180001,0.0241636
9_34185001,9,34185001,0.370209
9_34190001,9,34190001,0.309584
9_34200001,9,34200001,0.43811
9_34205001,9,34205001,0.43811
9_34210001,9,34210001,0.43811
9_34215001,9,34215001,0.275133
9_34220001,9,34220001,0.352426
9_34225001,9,34225001,0.452972
9_34230001,9,34230001,0.43811
9_34235001,9,34235001,-0.050821
9_34240001,9,34240001,-0.050821
9_34245001,9,34245001,-0.050821
9_34255001,9,34255001,-0.050821
9_34260001,9,34260001,-0.050821
9_34265001,9,34265001,-0.050821
9_34270001,9,34270001,-0.050821
9_34275001,9,34275001,-0.050821
9_34285001,9,34285001,-0.050821
9_34290001,9,34290001,-0.050821
9_34295001,9,34295001,-0.050821
9_34300001,9,34300001,-0.050821
9_34305001,9,34305001,-0.050821
9_34310001,9,34310001,-0.050821
9_34325001,9,34325001,-0.050821
9_34330001,9,34330001,-0.050821
9_34335001,9,34335001,-0.050821
9_34340001,9,34340001,-0.050821
9_34345001,9,34345001,-0.050821
9_34350001,9,34350001,0.123089
9_34355001,9,34355001,0.181058
9_34360001,9,34360001,0.181058
9_34365001,9,34365001,0.123089
9_34370001,9,34370001,0.0883067
9_34375001,9,34375001,-0.050821
9_34380001,9,34380001,0.504953
9_34385001,9,34385001,0.312147
9_34390001,9,34390001,0.457346
9_34395001,9,34395001,0.60172
9_34400001,9,34400001,0.340704
9_34405001,9,34405001,0.550093
9_34410001,9,34410001,0.32475
9_34415001,9,34415001,0.53246
9_34420001,9,34420001,-0.050821
9_34425001,9,34425001,-0.050821
9_34430001,9,34430001,-0.050821
9_34435001,9,34435001,0.181058
9_34440001,9,34440001,0.203155
9_34450001,9,34450001,-0.050821
9_34455001,9,34455001,0.181058
9_34460001,9,34460001,0.0208627
9_34465001,9,34465001,-0.0325359
9_34470001,9,34470001,-0.050821
9_34475001,9,34475001,-0.050821
9_34480001,9,34480001,-0.050821
9_34485001,9,34485001,-0.00850719
9_34490001,9,34490001,0.0676223
9_34495001,9,34495001,0.059248
9_34500001,9,34500001,-0.0462497
9_34505001,9,34505001,-0.0416784
9_34515001,9,34515001,-0.050821
9_34520001,9,34520001,-0.050821
9_34535001,9,34535001,-0.050821
9_34540001,9,34540001,-0.050821
9_34550001,9,34550001,0.0884292
9_34555001,9,34555001,0.0884292
9_34560001,9,34560001,0.0048791
9_34565001,9,34565001,-0.050821
9_34570001,9,34570001,-0.050821
9_34580001,9,34580001,-0.050821
9_34585001,9,34585001,-0.050821
9_34590001,9,34590001,0.181058
9_34595001,9,34595001,-0.050821
9_34600001,9,34600001,-0.050821
9_34605001,9,34605001,0.0327291
9_34610001,9,34610001,0.0188041
9_34615001,9,34615001,-0.050821
9_34620001,9,34620001,-0.050821
9_34625001,9,34625001,-0.050821
9_34630001,9,34630001,-0.050821
9_34635001,9,34635001,-0.050821
9_34645001,9,34645001,-0.050821
9_34650001,9,34650001,-0.050821
9_34655001,9,34655001,0.311436
9_34660001,9,34660001,0.275001
9_34665001,9,34665001,0.238567
9_34670001,9,34670001,0.106251
9_34675001,9,34675001,-0.050821
9_34685001,9,34685001,0.277476
9_34690001,9,34690001,0.218387
9_34695001,9,34695001,0.0686005
9_34700001,9,34700001,-0.0461787
9_34705001,9,34705001,0.275133
9_34710001,9,34710001,0.43811
9_34715001,9,34715001,-0.050821
9_34720001,9,34720001,0.361928
9_34725001,9,34725001,0.25874
9_34730001,9,34730001,-0.050821
9_34740001,9,34740001,-0.050821
9_34750001,9,34750001,-0.050821
9_34760001,9,34760001,-0.050821
9_34765001,9,34765001,-0.050821
9_34770001,9,34770001,-0.033903
9_34775001,9,34775001,0.0631062
9_34780001,9,34780001,0.109228
9_34785001,9,34785001,0.361928
9_34790001,9,34790001,0.361928
9_34795001,9,34795001,0.361928
9_34800001,9,34800001,-0.050821
9_34805001,9,34805001,-0.050821
9_34810001,9,34810001,-0.050821
9_34815001,9,34815001,-0.050821
9_34820001,9,34820001,-0.050821
9_34825001,9,34825001,-0.050821
9_34830001,9,34830001,-0.050821
9_34835001,9,34835001,-0.0227564
9_34840001,9,34840001,-0.050821
9_34845001,9,34845001,0.0361222
9_34850001,9,34850001,0.0075223
9_34855001,9,34855001,-0.050821
9_34865001,9,34865001,-0.050821
9_34870001,9,34870001,0.275133
9_34875001,9,34875001,0.0635788
9_34880001,9,34880001,0.0635788
9_34885001,9,34885001,0.0635788
9_34890001,9,34890001,0.0635788
9_34895001,9,34895001,0.0635788
9_34900001,9,34900001,-0.00850719
9_34905001,9,34905001,-0.0325359
9_34910001,9,34910001,-0.0325359
9_34915001,9,34915001,-0.0325359
9_34920001,9,34920001,-0.0447259
9_34925001,9,34925001,-0.0386309
9_34930001,9,34930001,-0.050821
9_34935001,9,34935001,-0.050821
9_34940001,9,34940001,-0.050821
9_34950001,9,34950001,-0.0361929
9_34955001,9,34955001,-0.050821
9_34960001,9,34960001,-0.050821
9_34965001,9,34965001,0.00637894
9_34970001,9,34970001,0.0635788
9_34975001,9,34975001,0.0676223
9_34980001,9,34980001,0.0349789
9_34985001,9,34985001,0.0635788
9_34990001,9,34990001,0.0635788
9_34995001,9,34995001,-0.050821
9_35005001,9,35005001,-0.050821
9_35010001,9,35010001,-0.050821
9_35015001,9,35015001,-0.050821
9_35020001,9,35020001,-0.0398499
9_35025001,9,35025001,-0.050821
9_35030001,9,35030001,-0.050821
9_35035001,9,35035001,0.00523609
9_35040001,9,35040001,0.19979
9_35045001,9,35045001,0.185651
9_35050001,9,35050001,0.186904
9_35065001,9,35065001,-0.050821
9_35070001,9,35070001,-0.00875345
9_35075001,9,35075001,-0.0139485
9_35080001,9,35080001,-0.050821
9_35085001,9,35085001,-0.050821
9_35090001,9,35090001,-0.050821
9_35095001,9,35095001,-0.050821
9_35100001,9,35100001,-0.050821
9_35105001,9,35105001,-0.050821
9_35110001,9,35110001,-0.050821
9_35140001,9,35140001,0.181058
9_35145001,9,35145001,0.181058
9_35150001,9,35150001,0.181058
9_35155001,9,35155001,-0.0108045
9_35160001,9,35160001,0.00494871
9_35175001,9,35175001,0.0635788
9_35180001,9,35180001,0.0635788
9_35190001,9,35190001,0.0635788
9_35205001,9,35205001,0.0996738
9_35235001,9,35235001,-0.0325359
9_35240001,9,35240001,0.0732319
9_35245001,9,35245001,0.0996738
9_35250001,9,35250001,0.0661557
9_35255001,9,35255001,0.0996738
9_35270001,9,35270001,-0.0435069
9_35275001,9,35275001,-0.00733614
9_35280001,9,35280001,-0.0278135
9_35285001,9,35285001,-0.0361324
9_35290001,9,35290001,-0.0416028
9_35295001,9,35295001,0.0783753
9_35300001,9,35300001,0.123089
9_35310001,9,35310001,-0.0242007
9_35315001,9,35315001,-0.057842
9_35325001,9,35325001,0.181058
9_35330001,9,35330001,0.181058
9_35335001,9,35335001,0.104365
9_35355001,9,35355001,0.0635788
9_35360001,9,35360001,0.0554255
9_35365001,9,35365001,0.0239044
9_35370001,9,35370001,0.109601
9_35375001,9,35375001,-0.00449989
9_35395001,9,35395001,-0.0139485
9_35400001,9,35400001,-0.017666
9_35405001,9,35405001,-0.0232422
9_35455001,9,35455001,0.259016
9_35460001,9,35460001,0.259016
9_35465001,9,35465001,0.259016
9_35470001,9,35470001,0.208769
9_35475001,9,35475001,0.00494871
9_35580001,9,35580001,0.00494871
9_35585001,9,35585001,0.00494871
9_35590001,9,35590001,0.00494871
9_35600001,9,35600001,0.136826
9_35605001,9,35605001,0.136826
9_35610001,9,35610001,0.136826
9_35615001,9,35615001,0.145359
9_35620001,9,35620001,0.333091
9_35625001,9,35625001,0.0652153
9_35630001,9,35630001,0.319141
9_35635001,9,35635001,0.200578
9_35640001,9,35640001,0.167959
9_35645001,9,35645001,0.181058
9_35650001,9,35650001,-0.050821
9_35660001,9,35660001,0.181058
9_35665001,9,35665001,0.181058
9_35670001,9,35670001,0.181058
9_35675001,9,35675001,0.181058
9_35680001,9,35680001,0.181058
9_35685001,9,35685001,0.181058
9_35690001,9,35690001,0.181058
9_35695001,9,35695001,0.181058
9_35700001,9,35700001,0.109478
9_35705001,9,35705001,0.181058
9_35710001,9,35710001,0.181058
9_35715001,9,35715001,0.612158
9_35745001,9,35745001,0.181058
9_35750001,9,35750001,0.181058
9_35755001,9,35755001,0.181058
9_35760001,9,35760001,0.181058
9_35765001,9,35765001,0.181058
9_35770001,9,35770001,0.181058
9_35775001,9,35775001,0.181058
9_35780001,9,35780001,-0.0139485
9_35785001,9,35785001,-0.0139485
9_35790001,9,35790001,0.143379
9_35795001,9,35795001,-0.0139485
9_35800001,9,35800001,-0.0139485
9_35805001,9,35805001,-0.0139485
9_35810001,9,35810001,-0.0139485
9_35825001,9,35825001,-0.050821
9_35830001,9,35830001,-0.050821
9_35835001,9,35835001,-0.00456714
9_35840001,9,35840001,-0.050821
9_35855001,9,35855001,-0.050821
9_35875001,9,35875001,-0.0139485
9_35880001,9,35880001,-0.0139485
9_35885001,9,35885001,-0.0139485
9_35890001,9,35890001,0.0566811
9_35895001,9,35895001,-0.0585052
9_35900001,9,35900001,-0.0236094
9_35905001,9,35905001,-0.0139485
9_35910001,9,35910001,-0.0139485
9_35915001,9,35915001,-0.0139485
9_35965001,9,35965001,0.0853485
9_35970001,9,35970001,0.229304
9_35980001,9,35980001,0.106502
9_35985001,9,35985001,0.391095
9_36010001,9,36010001,0.365378
9_36020001,9,36020001,-0.0325359
9_36025001,9,36025001,0.0876866
9_36030001,9,36030001,0.0637579
9_36035001,9,36035001,-0.050821
9_36050001,9,36050001,-0.0423108
9_36060001,9,36060001,-0.00722503
9_36095001,9,36095001,0.215131
9_36100001,9,36100001,0.059589
9_36105001,9,36105001,-0.048444
9_36110001,9,36110001,0.181058
9_36115001,9,36115001,0.181058
9_36120001,9,36120001,0.181058
9_36125001,9,36125001,0.181058
9_36130001,9,36130001,0.181058
9_36135001,9,36135001,0.181058
9_36140001,9,36140001,0.0651188
9_36145001,9,36145001,0.129506
9_36150001,9,36150001,0.679252
9_36155001,9,36155001,0.665206
9_36165001,9,36165001,0.392722
9_36170001,9,36170001,0.0153695
9_36175001,9,36175001,0.0194998
9_36180001,9,36180001,0.0028335
9_36185001,9,36185001,-0.045748
9_36190001,9,36190001,-0.0554241
9_36195001,9,36195001,-0.0445553
9_36200001,9,36200001,0.0102817
9_36205001,9,36205001,0.140097
9_36210001,9,36210001,0.0028335
9_36215001,9,36215001,-0.0421515
